EMPID,AGE,GRADE,Distance_From_Home_KM,TENURE_YRS,Grade_Numeric,Age_Tenure_Factor,Dist_Bin,Status,Resignation_Month_No,Resignation_Month_Name,Grade_Code,ZONE,MAIN_GROUP,Home_Location,Work_Location,RF_Probability,Regression_Probability,Attrition_Risk_Percentage,Risk_Level,ER manager ID
802471,28,DMII,864,4.4,5,105.6,3,Active,,,5,North,Retail Banking Group,Patna,Gurgaon,3,3.67,54.53568955573064,Medium,1111
666546,44,MMI,1766,1.8,6,79.2,3,Active,,,6,South,Credit,Kolkata,Coimbatore,0,1.72,42.81,Medium,5555
318459,54,CM,751,7.7,8,231.0,3,Active,,,3,West,Wholesale Banking,Gurgaon,Ahmedabad,0,1.14,48.74,Medium,8888
450069,29,AMII,853,3.8,3,67.6,3,Active,,,2,North,Transaction Banking,Patna,Delhi,70,2.34,81.76124042592502,High,6666
793178,29,DMII,0,4.2,5,290.7,3,Active,,,5,South,Retail Banking Group,Kochi,Kochi,0,3.19,93.17675489350567,High,9999
606368,52,CM,914,8.3,8,207.5,3,Active,,,3,West,Wholesale Banking,Chennai,Pune,0,0.75,28.56,Low,1111
466840,25,AMI,1746,8.0,2,296.0,3,Active,,,1,West,Retail Banking Group,Siliguri,Pune,0,9.85,48.05,Medium,9999
334260,55,CM,1304,9.7,8,533.5,3,Active,,,3,East,Retail Banking Group,Ahmedabad,Patna,0,0.81,26.7,Low,1111
155433,50,DMI,1213,3.9,4,195.0,3,Active,,,4,West,Operations Group,Patna,Jodhpur,0,1.21,30.45,Low,3333
962408,48,DMII,128,1.7,5,48.0,3,Active,,,5,South,Retail Banking Group,Bangalore,Mysore,0,2.86,44.8,Medium,1111
634106,22,SO,2055,0.9,1,101.4,3,Active,,,8,North,Retail Banking Group,Patna,Ludhiana,0,5.16,49.42776698517622,Medium,3333
502166,32,DMII,1137,3.0,5,96.0,3,Active,,,5,East,Retail Banking Group,Visakhapatnam,Siliguri,0,1.67,27.9,Low,2222
847617,38,CM,953,8.6,8,326.8,3,Active,,,3,West,Retail Banking Group,Jaipur,Pune,0,1.12,32.73,Low,2222
472627,35,MMII,688,7.5,7,262.5,3,Active,,,7,West,Retail Banking Group,Mumbai,Nagpur,0,1.23,22.69,Low,9999
246844,40,ALT,360,14.2,9,568.0,3,Active,,,0,West,Operations Group,Jodhpur,Ahmedabad,0,1.08,31.55,Low,8888
254295,43,CM,1267,7.2,8,309.6,3,Active,,,3,South,Credit,Ahmedabad,Mysore,0,1.53,51.33,Medium,1111
478934,23,AMII,1418,3.9,3,89.7,3,Active,,,2,East,Wholesale Banking,Coimbatore,Cuttack,70,7.58,70.95,Medium,4444
109351,33,ALT,1631,13.3,9,438.9,3,Active,,,0,South,Retail Banking Group,Ranchi,Coimbatore,0,1.36,28.08,Low,1111
544890,31,AMII,901,4.0,3,124.0,3,Active,,,2,East,Operations Group,Visakhapatnam,Patna,76,6.8,72.05,Medium,1111
292709,53,DMI,390,3.7,4,196.1,2,Active,,,4,North,Retail Banking Group,Delhi,Kanpur,0,1.09,7.56,Low,4444
256868,28,AMI,114,5.0,2,140.0,3,Active,,,1,South,Retail Banking Group,Mumbai,Bangalore,1,4.13,58.54764314590888,Medium,2222
464562,49,MMII,1610,6.6,7,323.4,2,Active,,,7,South,Operations Group,Patna,Bangalore,0,0.46,33.36,Low,3333
117001,33,CM,839,8.8,8,290.4,3,Active,,,3,North,Wholesale Banking,Nagpur,Noida,0,0.57,38.01,Low,9999
268475,41,MMII,1358,6.2,7,254.2,3,Active,,,7,East,Retail Banking Group,Surat,Cuttack,0,1.98,44.29,Medium,2222
202954,52,MMII,934,6.3,7,176.4,3,Active,,,7,West,Retail Banking Group,Ludhiana,Ahmedabad,0,1.53,47.85,Medium,4444
499579,35,CM,1042,8.0,8,200.0,3,Active,,,3,North,Transaction Banking,Mumbai,Agra,0,0.56,11.42,Low,1111
434535,24,AMI,1507,6.6,2,158.4,3,Active,,,1,West,Retail Banking Group,Kochi,Ahmedabad,0,4.89,17.88,Low,2222
145969,35,CM,1403,6.6,8,231.0,3,Active,,,3,West,Retail Banking Group,Cuttack,Ahmedabad,0,0.51,51.61,Medium,5555
746180,35,DMII,2951,1.4,5,192.5,3,Active,,,5,North,Wholesale Banking,Pune,Noida,0,1.8,68.51146460882286,Medium,1111
906129,45,CM,742,7.3,8,328.5,3,Active,,,3,East,Credit,Siliguri,Cuttack,0,0.54,22.93,Low,7777
553285,46,DMI,587,2.6,4,119.6,3,Active,,,4,West,Retail Banking Group,Ludhiana,Jodhpur,0,2.82,50.8,Medium,4444
678380,44,ALT,919,13.8,9,607.2,3,Active,,,0,North,Retail Banking Group,Kolkata,Kanpur,0,1.56,41.34,Medium,6666
237401,25,SO,1066,2.0,1,76.0,3,Active,,,8,South,Operations Group,Surat,Mysore,0,5.95,35.65,Low,8888
958534,48,DMI,1371,3.9,4,187.2,3,Active,,,4,South,Retail Banking Group,Ahmedabad,Chennai,0,3.66,31.53,Low,6666
494062,51,DMI,2064,6.2,4,316.2,3,Active,,,4,South,Wholesale Banking,Gurgaon,Madurai,0,3.92,52.45,Medium,2222
821322,54,DMII,873,1.7,5,91.8,3,Active,,,5,North,Transaction Banking,Cuttack,Kanpur,0,1.54,29.92,Low,1111
277743,32,MMII,854,8.4,7,268.8,3,Active,,,7,South,Transaction Banking,Mumbai,Mysore,0,2.27,37.97,Low,8888
484536,25,AMII,1302,4.8,3,225.6,3,Active,,,2,West,Retail Banking Group,Ranchi,Ahmedabad,7,6.63,59.45,Medium,8888
307985,48,CM,599,8.0,8,384.0,3,Active,,,3,South,Retail Banking Group,Hyderabad,Mysore,0,0.37,24.88,Low,9999
505324,48,DMI,1302,5.3,4,254.4,3,Active,,,4,South,Retail Banking Group,Surat,Kochi,0,3.33,48.17,Medium,6666
757052,26,DMI,1348,3.0,4,69.0,3,Active,,,4,West,Retail Banking Group,Ludhiana,Mumbai,0,4.75,32.55,Low,1111
443351,52,DMII,1416,1.1,5,57.2,2,Active,,,5,South,Retail Banking Group,Jodhpur,Visakhapatnam,0,0.56,23.86,Low,9999
233622,30,AMII,1413,4.4,3,215.6,2,Active,,,2,West,Transaction Banking,Coimbatore,Ahmedabad,0,1.67,41.25,Medium,3333
518896,29,DMII,1023,3.9,5,365.0,3,Active,,,5,South,Retail Banking Group,Madurai,Visakhapatnam,0,1.92,92.211222388772,High,6666
320706,42,CM,1571,7.6,8,319.2,3,Active,,,3,West,Retail Banking Group,Madurai,Ahmedabad,0,0.82,35.73,Low,9999
618459,30,AMII,1559,7.0,3,399.0,3,Active,,,2,South,Retail Banking Group,Cuttack,Kochi,11,2.77,57.94,Medium,3333
478768,39,ALT,922,10.4,9,260.0,3,Active,,,0,West,Retail Banking Group,Bangalore,Nagpur,0,1.1,45.68,Medium,5555
608488,51,MMI,1240,7.1,6,362.1,3,Active,,,6,North,Operations Group,Hyderabad,Gurgaon,0,2.89,44.96,Medium,5555
261756,57,DMII,1402,1.1,5,57.0,3,Active,,,5,West,Operations Group,Bhubaneswar,Ahmedabad,0,0.72,26.16,Low,7777
289948,49,ALT,0,13.7,9,671.3,3,Active,,,0,South,Retail Banking Group,Kochi,Kochi,0,0.79,57.25,Medium,4444
714488,22,AMI,1926,5.3,2,196.1,3,Active,,,1,South,Retail Banking Group,Agra,Kochi,0,5.84,26.79,Low,4444
743682,32,CM,343,6.6,8,211.2,3,Active,,,3,East,Retail Banking Group,Ranchi,Bhubaneswar,0,1.0,44.28,Medium,7777
932779,37,DMI,962,5.0,4,185.0,3,Active,,,4,West,Wholesale Banking,Kanpur,Surat,0,4.95,51.68,Medium,9999
484688,22,AMI,1004,4.3,2,154.8,3,Active,,,1,North,Retail Banking Group,Ranchi,Gurgaon,0,6.12,42.92,Medium,4444
767395,27,AMII,1354,7.0,3,231.0,3,Active,,,2,West,Retail Banking Group,Bhubaneswar,Surat,5,7.71,68.76,Medium,4444
398305,57,MMI,849,7.3,6,416.1,2,Active,,,6,West,Retail Banking Group,Agra,Surat,0,0.66,35.56,Low,6666
509543,37,MMII,1120,8.1,7,299.7,3,Active,,,7,North,Operations Group,Siliguri,Delhi,0,1.17,46.24,Medium,6666
109926,49,DMI,2204,0.6,4,19.6,3,Active,,,4,West,Credit,Mumbai,Ahmedabad,0,0.96,68.84821442506468,Medium,7777
655158,27,DMII,1743,3.6,5,227.8,3,Active,,,5,North,Retail Banking Group,Chennai,Noida,0,1.43,92.07431122526341,High,1111
420321,57,DMII,2080,0.7,5,285.0,3,Active,,,5,North,Retail Banking Group,Madurai,Delhi,0,3.48,34.79,Low,3333
732498,24,AMII,620,5.9,3,141.6,3,Active,,,2,West,Transaction Banking,Pune,Nagpur,4,7.64,67.9,Medium,9999
693784,49,ALT,0,11.5,9,563.5,3,Active,,,0,West,Retail Banking Group,Mumbai,Mumbai,0,0.83,43.8,Medium,6666
278514,28,AMII,1779,3.1,3,174.8,3,Active,,,2,South,Retail Banking Group,Kolkata,Madurai,4,4.12,88.3164850813672,High,6666
583318,54,ALT,2129,1.7,9,545.4,3,Active,,,0,South,Credit,Ranchi,Coimbatore,0,0.77,64.21229633743478,Medium,5555
255377,29,SO,1746,1.4,1,118.8,3,Active,,,8,East,Retail Banking Group,Pune,Siliguri,0,10.32,40.56,Medium,3333
768661,32,MMII,1533,7.7,7,246.4,3,Active,,,7,East,Retail Banking Group,Ludhiana,Cuttack,0,0.88,47.2,Medium,5555
985269,30,AMII,621,4.6,3,234.6,3,Active,,,2,West,Wholesale Banking,Hyderabad,Mumbai,6,7.09,57.81,Medium,1111
788948,25,SO,1255,0.7,1,172.2,3,Active,,,8,North,Retail Banking Group,Hyderabad,Delhi,0,5.68,29.97,Low,3333
268889,55,ALT,1401,14.6,9,803.0,3,Active,,,0,East,Retail Banking Group,Coimbatore,Bhubaneswar,0,1.43,50.94,Medium,4444
299094,26,DMII,1361,3.3,5,192.4,3,Active,,,5,West,Credit,Bhubaneswar,Mumbai,0,0.88,97.88705897773488,High,5555
701939,26,AMII,1339,0.2,3,9.4,3,Active,,,2,East,Retail Banking Group,Mysore,Cuttack,1,1.74,43.28,Medium,9999
253089,29,AMII,210,4.6,3,216.2,3,Active,,,2,North,Wholesale Banking,Jaipur,Gurgaon,0,2.05,52.5,Medium,4444
385821,47,ALT,879,14.2,9,667.4,3,Active,,,0,West,Retail Banking Group,Hyderabad,Ahmedabad,0,0.49,7.04,Low,3333
899534,27,DMII,775,1.7,5,140.4,3,Active,,,5,North,Retail Banking Group,Ahmedabad,Delhi,1,1.54,38.22,Low,1111
711136,54,DMII,540,3.3,5,178.2,3,Active,,,5,West,Transaction Banking,Jaipur,Ahmedabad,0,2.0,53.35,Medium,6666
482877,28,MMI,2938,4.8,6,193.2,3,Active,,,6,East,Retail Banking Group,Hyderabad,Ranchi,0,0.71,92.0887441535901,High,7777
667542,53,MMII,1082,9.5,7,503.5,3,Active,,,7,South,Retail Banking Group,Lucknow,Hyderabad,0,1.22,59.0,Medium,8888
981897,46,CM,1305,7.1,8,326.6,3,Active,,,3,East,Retail Banking Group,Ludhiana,Siliguri,0,0.43,9.64,Low,1111
648695,24,AMII,1372,4.4,3,184.8,3,Active,,,2,East,Retail Banking Group,Mumbai,Ranchi,5,4.18,65.71,Medium,4444
448075,37,CM,1771,6.1,8,140.3,3,Active,,,3,South,Retail Banking Group,Jaipur,Coimbatore,0,1.42,32.55,Low,5555
814835,29,MMI,1018,3.1,6,107.8,3,Active,,,6,South,Wholesale Banking,Kanpur,Visakhapatnam,0,1.47,94.95376051928942,High,2222
863062,53,CM,1371,7.4,8,199.8,3,Active,,,3,West,Retail Banking Group,Chennai,Ahmedabad,0,0.56,11.96,Low,1111
279963,27,DMII,710,3.5,5,169.2,3,Active,,,5,West,Retail Banking Group,Cuttack,Nagpur,0,3.0,89.27586905439031,High,8888
374834,24,AMII,1261,4.3,3,176.3,1,Active,,,2,North,Wholesale Banking,Cuttack,Gurgaon,0,1.76,68.66,Medium,6666
161743,28,AMI,1094,7.2,2,352.8,3,Active,,,1,North,Wholesale Banking,Cuttack,Agra,0,7.37,44.28,Medium,5555
918886,33,ALT,1881,0.6,9,349.8,3,Active,,,0,East,Operations Group,Mumbai,Siliguri,0,0.41,63.98776692128455,Medium,9999
441811,55,MMII,2157,8.4,7,462.0,3,Active,,,7,South,Retail Banking Group,Siliguri,Madurai,0,0.96,38.63,Low,2222
907822,25,DMI,1311,2.8,4,70.0,2,Active,,,4,North,Operations Group,Kolkata,Gurgaon,1,1.36,23.49,Low,8888
816665,28,AMI,1261,6.5,2,338.0,3,Active,,,1,East,Retail Banking Group,Gurgaon,Cuttack,0,10.92,33.65,Low,9999
523375,34,MMII,1196,5.8,7,197.2,3,Active,,,7,South,Retail Banking Group,Surat,Chennai,0,1.27,34.92,Low,1111
352685,28,AMI,235,7.4,2,244.2,3,Active,,,1,West,Credit,Delhi,Jaipur,0,6.97,38.25,Low,7777
414200,32,DMII,1541,6.9,5,220.8,3,Active,,,5,East,Wholesale Banking,Kochi,Bhubaneswar,0,4.03,39.35,Low,8888
921064,24,AMII,620,1.1,3,26.4,3,Active,,,2,West,Wholesale Banking,Pune,Nagpur,4,4.03,67.89,Medium,3333
172138,29,AMII,178,4.8,3,163.2,3,Active,,,2,North,Retail Banking Group,Delhi,Agra,0,2.38,43.23,Medium,4444
275630,26,AMII,19,6.3,3,315.0,3,Active,,,2,North,Retail Banking Group,Delhi,Noida,1,2.37,42.29,Medium,3333
120814,46,CM,1255,8.9,8,409.4,3,Active,,,3,South,Transaction Banking,Delhi,Hyderabad,0,0.98,58.29,Medium,7777
703132,33,MMII,1280,8.2,7,270.6,2,Active,,,7,East,Retail Banking Group,Jodhpur,Ranchi,0,0.58,19.8,Low,9999
565477,48,MMII,1371,6.0,7,168.0,3,Active,,,7,West,Retail Banking Group,Chennai,Ahmedabad,0,0.61,30.16,Low,3333
836241,25,SO,427,2.0,1,410.4,3,Active,,,8,South,Retail Banking Group,Chennai,Coimbatore,0,6.38,45.32,Medium,6666
861961,44,CM,2061,5.7,8,159.6,3,Active,,,3,North,Operations Group,Kochi,Gurgaon,0,0.67,52.47,Medium,8888
775455,57,DMII,425,1.0,5,302.1,3,Active,,,5,North,Wholesale Banking,Gurgaon,Lucknow,0,2.05,41.61,Medium,6666
104546,34,ALT,802,10.7,9,363.8,3,Active,,,0,East,Retail Banking Group,Kanpur,Siliguri,0,0.86,45.58,Medium,2222
707264,25,SO,1151,1.7,1,86.7,3,Active,,,8,West,Retail Banking Group,Gurgaon,Pune,0,3.79,14.75,Low,7777
308860,47,ALT,1270,13.2,9,620.4,3,Active,,,0,East,Credit,Delhi,Bhubaneswar,0,0.43,20.97,Low,2222
214336,46,MMI,939,2.4,6,110.4,3,Active,,,6,West,Retail Banking Group,Noida,Surat,0,0.8,37.26,Low,2222
643775,33,DMII,511,1.9,5,151.8,3,Active,,,5,West,Operations Group,Lucknow,Jaipur,0,2.12,57.67,Medium,2222
612251,49,MMII,1250,8.6,7,189.2,3,Active,,,7,East,Credit,Jaipur,Siliguri,0,2.84,32.05,Low,1111
570860,25,MMI,2260,3.7,6,274.4,2,Active,,,6,South,Retail Banking Group,Siliguri,Kochi,0,0.55,95.68026326420929,High,1111
312957,23,AMI,1481,0.2,2,9.4,3,Active,,,1,East,Retail Banking Group,Chennai,Patna,0,6.02,50.85,Medium,7777
491661,25,AMI,833,1.9,2,79.8,3,Active,,,1,East,Retail Banking Group,Noida,Patna,0,9.23,42.19,Medium,5555
992292,33,DMI,1284,3.1,4,102.3,3,Active,,,4,North,Retail Banking Group,Kolkata,Noida,0,2.4,53.88,Medium,3333
988863,29,AMI,1544,1.4,2,46.2,3,Active,,,1,North,Retail Banking Group,Bhubaneswar,Ludhiana,0,3.19,21.37,Low,1111
165075,33,DMII,3044,1.4,5,72.6,3,Active,,,5,East,Retail Banking Group,Mumbai,Patna,0,1.97,67.87160975551122,Medium,6666
562066,53,MMI,348,7.3,6,386.9,3,Active,,,6,East,Retail Banking Group,Siliguri,Patna,0,1.9,33.75,Low,1111
181455,41,ALT,2072,10.6,9,434.6,3,Active,,,0,North,Retail Banking Group,Kochi,Noida,0,0.47,48.76,Medium,9999
154482,38,MMI,511,0.3,6,11.4,3,Active,,,6,West,Credit,Lucknow,Jaipur,0,1.16,30.51,Low,2222
350852,26,DMII,1529,1.9,5,18.2,2,Active,,,5,East,Retail Banking Group,Jodhpur,Siliguri,0,0.81,27.31,Low,1111
529805,41,DMI,1134,1.9,4,77.9,3,Active,,,4,South,Transaction Banking,Jodhpur,Hyderabad,0,2.86,36.41,Low,7777
807583,43,ALT,1532,13.3,9,292.6,1,Active,,,0,South,Credit,Ranchi,Mysore,0,0.43,22.57,Low,6666
547203,29,MMI,1142,4.7,6,21.2,1,Active,,,6,South,Retail Banking Group,Visakhapatnam,Kochi,0,0.34,81.76810875637491,High,6666
702632,53,ALT,1460,12.9,9,683.7,3,Active,,,0,East,Retail Banking Group,Jodhpur,Cuttack,0,0.54,40.21,Medium,5555
406099,24,SO,989,0.8,1,122.5,3,Active,,,8,West,Operations Group,Kochi,Pune,0,13.53,39.29,Low,4444
637851,34,DMII,710,1.9,5,200.6,3,Active,,,5,West,Retail Banking Group,Cuttack,Nagpur,0,2.23,30.96,Low,4444
318229,27,AMI,113,3.2,2,86.4,1,Active,,,1,North,Retail Banking Group,Visakhapatnam,Kanpur,1,2.84,53.876041483994435,Medium,3333
443758,41,MMI,250,5.8,6,237.8,3,Active,,,6,East,Operations Group,Ranchi,Patna,0,2.11,37.12,Low,8888
886130,23,AMII,1134,6.1,3,140.3,3,Active,,,2,West,Retail Banking Group,Hyderabad,Jodhpur,2,7.16,66.51,Medium,7777
480402,28,AMII,873,7.2,3,381.6,3,Active,,,2,East,Retail Banking Group,Kanpur,Cuttack,7,5.27,62.4241281440127,Medium,9999
273350,24,AMI,1170,5.6,2,134.4,3,Active,,,1,North,Retail Banking Group,Pune,Noida,0,10.49,46.54,Medium,1111
512561,55,ALT,416,11.6,9,638.0,3,Active,,,0,North,Retail Banking Group,Lucknow,Delhi,0,0.66,38.98,Low,7777
279224,36,ALT,999,13.1,9,471.6,1,Active,,,0,North,Retail Banking Group,Ranchi,Delhi,0,0.36,14.58,Low,4444
424426,31,AMI,1610,6.7,2,207.7,3,Active,,,1,South,Retail Banking Group,Patna,Bangalore,0,14.13,26.8,Low,7777
235217,37,DMI,1906,2.8,4,103.6,3,Active,,,4,East,Credit,Kochi,Kolkata,0,3.15,29.12,Low,1111
663185,38,MMII,1136,9.0,7,342.0,3,Active,,,7,North,Transaction Banking,Siliguri,Gurgaon,0,1.74,36.4,Low,5555
387273,25,DMI,347,1.1,4,27.5,3,Active,,,4,East,Credit,Cuttack,Kolkata,1,4.51,48.98,Medium,3333
349136,27,DMII,403,4.6,5,128.8,3,Active,,,5,South,Transaction Banking,Mysore,Chennai,0,2.72,82.2672038431623,High,5555
967524,46,DMI,1182,5.1,4,234.6,3,Active,,,4,South,Retail Banking Group,Agra,Visakhapatnam,0,2.24,40.01,Medium,4444
733685,29,DMII,1125,4.9,5,95.0,3,Active,,,5,North,Retail Banking Group,Mumbai,Gurgaon,0,1.81,82.66882383079724,High,2222
889115,53,MMII,463,7.1,7,376.3,3,Active,,,7,North,Retail Banking Group,Agra,Ludhiana,0,1.82,49.29,Medium,4444
881750,31,SO,914,0.8,1,111.6,1,Active,,,8,West,Retail Banking Group,Chennai,Pune,0,3.28,8.38,Low,3333
831342,23,AMII,1610,1.5,3,34.5,3,Active,,,2,East,Retail Banking Group,Bangalore,Patna,0,2.29,44.5,Medium,1111
166313,48,ALT,1104,14.5,9,696.0,3,Active,,,0,North,Retail Banking Group,Pune,Kanpur,0,1.68,52.33,Medium,8888
778276,38,DMI,563,0.3,4,11.4,3,Active,,,4,West,Operations Group,Jodhpur,Surat,0,1.83,32.33,Low,5555
312010,30,SO,1773,1.8,1,223.6,3,Active,,,8,East,Retail Banking Group,Kochi,Ranchi,0,9.82,28.52,Low,4444
101839,25,AMII,416,6.5,3,279.5,3,Active,,,2,North,Retail Banking Group,Lucknow,Delhi,0,2.79,35.53,Low,5555
879103,35,DMII,3206,1.3,5,52.5,3,Active,,,5,West,Retail Banking Group,Pune,Pune,0,0.91,54.25396750638611,Medium,4444
582754,24,AMI,439,1.0,2,45.0,3,Active,,,1,West,Wholesale Banking,Ahmedabad,Mumbai,0,6.9,36.33,Low,3333
548433,23,AMI,324,0.2,2,4.6,3,Active,,,1,East,Operations Group,Kolkata,Ranchi,0,2.82,26.83,Low,5555
470009,26,AMI,1460,6.7,2,368.5,1,Active,,,1,West,Transaction Banking,Cuttack,Jodhpur,0,2.68,18.4,Low,4444
152430,29,SO,1030,0.7,1,124.7,3,Active,,,8,East,Credit,Agra,Siliguri,0,4.52,18.33,Low,1111
224099,22,SO,1260,1.6,1,72.0,3,Active,,,8,East,Transaction Banking,Delhi,Cuttack,0,9.64,31.59,Low,3333
180686,37,CM,1014,6.6,8,151.8,3,Active,,,3,East,Credit,Chennai,Cuttack,0,0.91,30.32,Low,8888
877455,32,DMI,1372,2.9,4,92.8,3,Active,,,4,South,Retail Banking Group,Surat,Madurai,0,5.16,35.0,Low,7777
371702,35,ALT,1304,11.3,9,395.5,3,Active,,,0,West,Retail Banking Group,Ranchi,Pune,0,0.74,50.77,Medium,2222
249186,44,MMII,1401,8.5,7,374.0,3,Active,,,7,East,Transaction Banking,Coimbatore,Bhubaneswar,0,0.84,43.22,Medium,1111
582564,33,MMII,2079,7.5,7,247.5,3,Active,,,7,North,Retail Banking Group,Kochi,Delhi,0,1.96,32.13,Low,3333
341264,41,MMI,1486,5.4,6,221.4,3,Active,,,6,South,Retail Banking Group,Kanpur,Chennai,0,0.96,28.09,Low,5555
383892,29,SO,830,1.6,1,83.2,3,Active,,,8,South,Retail Banking Group,Madurai,Hyderabad,0,4.24,39.74,Low,1111
745863,54,MMI,1042,0.5,6,27.0,1,Active,,,6,West,Wholesale Banking,Agra,Mumbai,0,0.34,23.68,Low,3333
631757,29,SO,1306,0.5,1,291.6,3,Active,,,8,East,Retail Banking Group,Surat,Ranchi,0,3.65,34.81,Low,3333
741966,25,AMI,284,3.2,2,131.2,3,Active,,,1,West,Retail Banking Group,Jaipur,Jodhpur,0,7.46,54.32,Medium,5555
674328,23,AMI,1939,7.2,2,331.2,3,Active,,,1,South,Wholesale Banking,Gurgaon,Coimbatore,0,7.77,48.14,Medium,3333
554764,37,DMI,575,1.9,4,70.3,3,Active,,,4,East,Operations Group,Patna,Cuttack,0,1.55,53.68,Medium,9999
900933,44,ALT,603,14.5,9,391.5,2,Active,,,0,North,Retail Banking Group,Nagpur,Kanpur,0,0.5,26.75,Low,1111
915950,25,AMII,886,0.9,3,46.8,3,Active,,,2,East,Transaction Banking,Lucknow,Kolkata,8,1.82,57.07,Medium,4444
278268,27,DMI,309,3.2,4,76.8,3,Active,,,4,South,Retail Banking Group,Mysore,Madurai,0,6.17,39.22,Low,4444
300817,23,AMI,790,5.9,2,230.1,3,Active,,,1,North,Operations Group,Jodhpur,Lucknow,0,10.55,37.94,Low,1111
256698,42,MMI,1687,7.4,6,310.8,1,Active,,,6,East,Retail Banking Group,Mysore,Kolkata,0,0.69,19.91,Low,2222
192521,22,SO,886,1.8,1,149.6,3,Active,,,8,North,Retail Banking Group,Kolkata,Lucknow,0,11.74,56.44,Medium,1111
646115,43,DMI,3320,0.6,4,8.6,3,Active,,,4,North,Retail Banking Group,Coimbatore,Noida,0,1.06,45.38641541322168,Medium,6666
207909,48,MMI,1845,1.3,6,62.4,3,Active,,,6,South,Transaction Banking,Jodhpur,Kochi,0,0.85,57.0,Medium,3333
680828,50,DMII,172,3.9,5,195.0,3,Active,,,5,North,Credit,Gurgaon,Agra,0,1.04,22.02,Low,7777
139016,35,ALT,1654,13.3,9,465.5,3,Active,,,0,West,Operations Group,Kolkata,Mumbai,0,0.61,42.91,Medium,5555
809965,26,DMI,1237,7.6,4,197.6,2,Active,,,4,South,Retail Banking Group,Ahmedabad,Bangalore,0,2.04,8.27,Low,9999
824313,27,DMII,1172,4.0,5,98.9,3,Active,,,5,West,Operations Group,Delhi,Pune,0,1.28,93.60784317209195,High,7777
880125,51,CM,869,6.7,8,207.7,3,Active,,,3,North,Retail Banking Group,Cuttack,Lucknow,0,0.88,26.04,Low,4444
910854,39,DMII,1302,4.3,5,167.7,3,Active,,,5,West,Retail Banking Group,Ranchi,Ahmedabad,0,1.67,47.61,Medium,5555
347044,31,DMII,343,1.2,5,46.5,3,Active,,,5,East,Retail Banking Group,Ranchi,Bhubaneswar,0,1.89,27.24,Low,5555
958039,56,ALT,3447,0.7,9,700.0,3,Active,,,0,North,Retail Banking Group,Jodhpur,Kanpur,0,0.67,60.51641726296346,Medium,5555
363489,28,SO,469,1.4,1,126.5,3,Active,,,8,East,Retail Banking Group,Patna,Kolkata,0,5.86,48.18,Medium,9999
406255,46,ALT,313,11.9,9,547.4,2,Active,,,0,West,Operations Group,Pune,Surat,0,0.3,8.18,Low,3333
357414,54,MMI,2020,1.9,6,57.0,3,Active,,,6,East,Wholesale Banking,Mysore,Siliguri,0,1.96,25.31,Low,6666
883017,32,MMII,1261,6.7,7,214.4,3,Active,,,7,North,Retail Banking Group,Cuttack,Gurgaon,0,1.7,54.07,Medium,8888
499041,25,DMII,1305,5.0,5,49.4,1,Active,,,5,East,Retail Banking Group,Ludhiana,Siliguri,0,0.82,95.80050871475625,High,9999
533863,28,AMI,1647,6.1,2,237.9,3,Active,,,1,West,Transaction Banking,Siliguri,Ahmedabad,0,6.65,37.1,Low,7777
810961,26,AMII,1147,3.9,3,370.0,3,Active,,,2,West,Retail Banking Group,Noida,Mumbai,10,8.52,83.70242202169692,High,3333
764496,25,AMII,1042,4.9,3,313.5,3,Active,,,2,West,Retail Banking Group,Bangalore,Surat,0,2.07,93.26875344067861,High,1111
477198,48,CM,1094,7.7,8,369.6,2,Active,,,3,North,Operations Group,Cuttack,Agra,0,0.33,24.35,Low,4444
873403,45,MMI,3134,1.4,6,13.5,3,Active,,,6,West,Credit,Kanpur,Jaipur,0,1.88,47.57310833032062,Medium,6666
577089,43,CM,1800,9.8,8,215.6,3,Active,,,3,North,Retail Banking Group,Coimbatore,Agra,0,2.3,29.26,Low,3333
389300,30,AMI,1687,5.2,2,192.4,3,Active,,,1,East,Wholesale Banking,Mysore,Kolkata,0,5.11,36.41,Low,1111
168306,39,ALT,920,14.5,9,565.5,3,Active,,,0,West,Retail Banking Group,Jaipur,Mumbai,0,0.61,40.21,Medium,6666
901308,33,CM,3412,0.6,8,277.2,3,Active,,,3,East,Retail Banking Group,Lucknow,Ranchi,0,0.57,68.53390067571856,Medium,1111
273670,30,AMI,1033,3.9,2,148.2,3,Active,,,1,South,Credit,Mumbai,Chennai,0,3.79,31.78,Low,9999
530691,56,MMII,853,7.4,7,414.4,3,Active,,,7,East,Retail Banking Group,Delhi,Patna,0,0.5,14.5,Low,1111
171881,28,SO,1418,1.3,1,168.0,3,Active,,,8,South,Retail Banking Group,Bhubaneswar,Madurai,0,4.99,26.98,Low,6666
389499,40,MMI,64,4.5,6,121.5,3,Active,,,6,East,Credit,Kochi,Patna,1,2.49,61.40048757653658,Medium,1111
221832,44,DMI,802,2.9,4,127.6,3,Active,,,4,North,Credit,Siliguri,Kanpur,0,2.64,39.45,Low,7777
844497,42,MMI,731,5.9,6,247.8,3,Active,,,6,East,Retail Banking Group,Agra,Patna,0,3.01,52.5,Medium,3333
649853,42,ALT,979,11.6,9,487.2,3,Active,,,0,North,Credit,Ranchi,Noida,0,0.36,12.23,Low,6666
