EMPID,AGE,GRADE,Distance_From_Home_KM,TENURE_YRS,Grade_Numeric,Age_Tenure_Factor,Dist_Bin,Status,Resignation_Month_No,Resignation_Month_Name,Grade_Code,ZONE,MAIN_GROUP,Home_Location,Work_Location,RF_Probability,Regression_Probability,Attrition_Risk_Percentage,Risk_Level,ER manager ID
418789,32,SO,1182,1.6,1,51.2,1,Active,,,8,South,Retail Banking Group,Agra,Visakhapatnam,0,3.52,13.8,Low,8888
357431,39,SO,621,0.1,1,3.9,3,Active,,,8,South,Transaction Banking,Mumbai,Hyderabad,0,11.94,35.16,Low,3333
878660,56,MMI,2032,1.8,6,100.8,3,Active,,,6,North,Operations Group,Chennai,Ludhiana,0,0.68,34.17,Low,9999
615014,29,CM,1559,7.1,8,205.9,2,Active,,,3,East,Retail Banking Group,Kochi,Cuttack,0,0.42,13.69,Low,5555
449690,33,SO,620,1.2,1,108.9,3,Active,,,8,West,Retail Banking Group,Pune,Nagpur,0,8.68,31.95,Low,7777
692828,53,SO,1354,1.9,1,100.7,3,Active,,,8,North,Retail Banking Group,Visakhapatnam,Gurgaon,0,6.63,32.83,Low,8888
582201,41,AMI,901,6.6,2,270.6,3,Active,,,1,South,Operations Group,Patna,Visakhapatnam,0,10.56,27.98,Low,3333
332703,36,MMI,1646,1.4,6,50.4,3,Active,,,6,South,Retail Banking Group,Ludhiana,Visakhapatnam,0,1.49,45.0,Medium,2222
613495,24,AMII,487,1.2,3,28.8,3,Active,,,2,East,Wholesale Banking,Siliguri,Ranchi,0,2.0,56.45,Medium,2222
383972,23,CM,1147,8.7,8,200.1,3,Active,,,3,West,Retail Banking Group,Noida,Mumbai,0,1.61,49.76,Medium,5555
271605,46,SO,1241,0.4,1,124.2,3,Active,,,8,North,Transaction Banking,Cuttack,Noida,0,3.78,28.67,Low,1111
752230,22,AMII,0,7.6,3,167.2,3,Active,,,2,North,Retail Banking Group,Agra,Agra,86,5.02,75.49,High,2222
202097,51,AMI,1172,3.5,2,178.5,3,Active,,,1,West,Transaction Banking,Delhi,Pune,0,3.27,27.27,Low,9999
675207,35,DMII,390,4.2,5,147.0,3,Active,,,5,North,Retail Banking Group,Kanpur,Delhi,0,1.67,49.35,Medium,7777
385422,38,MMII,1194,7.9,7,300.2,3,Active,,,7,West,Operations Group,Lucknow,Mumbai,0,2.16,29.59,Low,6666
436819,37,MMII,2001,7.6,7,281.2,3,Active,,,7,South,Wholesale Banking,Ludhiana,Bangalore,0,0.8,44.57,Medium,9999
474648,42,AMII,727,1.4,3,58.8,3,Active,,,2,West,Retail Banking Group,Hyderabad,Surat,82,2.1,71.96,Medium,7777
917337,49,MMI,1251,7.0,6,343.0,3,Active,,,6,North,Retail Banking Group,Bhubaneswar,Noida,0,2.31,38.81,Low,5555
592620,48,AMI,728,4.1,2,196.8,3,Active,,,1,West,Wholesale Banking,Kanpur,Jodhpur,0,5.85,51.22,Medium,9999
866138,30,CM,1892,7.6,8,228.0,3,Active,,,3,East,Retail Banking Group,Madurai,Patna,0,1.1,44.39,Medium,6666
890268,40,CM,1779,8.2,8,328.0,2,Active,,,3,South,Retail Banking Group,Kolkata,Madurai,0,0.36,16.45,Low,6666
610975,24,CM,1278,7.5,8,180.0,3,Active,,,3,South,Retail Banking Group,Jaipur,Visakhapatnam,0,0.66,47.63,Medium,4444
295634,52,ALT,1155,10.3,9,535.6,3,Active,,,0,West,Retail Banking Group,Visakhapatnam,Surat,0,0.65,36.84,Low,1111
225124,54,DMI,505,1.9,4,102.6,3,Active,,,4,North,Transaction Banking,Jodhpur,Agra,0,1.97,46.37,Medium,5555
241029,42,DMI,1402,7.5,4,315.0,3,Active,,,4,East,Retail Banking Group,Ahmedabad,Bhubaneswar,0,6.2,44.19,Medium,9999
421423,49,DMI,1066,4.3,4,210.7,3,Active,,,4,South,Retail Banking Group,Surat,Mysore,0,3.3,33.49,Low,8888
673713,48,AMII,1134,0.1,3,4.8,3,Active,,,2,South,Retail Banking Group,Jodhpur,Hyderabad,14,2.04,67.5,Medium,8888
798877,53,AMI,178,1.0,2,53.0,3,Active,,,1,North,Retail Banking Group,Delhi,Agra,0,3.14,51.32,Medium,5555
964514,40,MMI,587,7.9,6,316.0,2,Active,,,6,North,Retail Banking Group,Ranchi,Lucknow,0,0.77,40.75,Medium,9999
958199,44,DMI,1463,6.8,4,299.2,3,Active,,,4,East,Retail Banking Group,Jodhpur,Bhubaneswar,0,2.26,36.84,Low,3333
553266,38,AMI,621,5.4,2,205.2,2,Active,,,1,West,Operations Group,Hyderabad,Mumbai,0,3.09,6.83,Low,3333
372807,38,SO,294,1.0,1,243.2,3,Active,,,8,North,Retail Banking Group,Ludhiana,Gurgaon,0,5.0,35.35,Low,1111
669476,23,ALT,439,13.8,9,317.4,3,Active,,,0,West,Retail Banking Group,Mumbai,Ahmedabad,0,1.46,38.27,Low,9999
959944,44,SO,1533,0.4,1,96.8,3,Active,,,8,East,Retail Banking Group,Ludhiana,Cuttack,0,11.74,43.73,Medium,6666
548406,25,MMII,501,5.9,7,147.5,3,Active,,,7,West,Transaction Banking,Noida,Jodhpur,0,0.76,19.83,Low,2222
118422,39,DMI,1550,7.9,4,308.1,2,Active,,,4,South,Retail Banking Group,Jodhpur,Bangalore,0,1.77,17.24,Low,8888
536275,42,MMII,540,9.0,7,378.0,3,Active,,,7,West,Transaction Banking,Jaipur,Ahmedabad,0,1.27,29.33,Low,9999
686472,39,CM,1014,6.2,8,241.8,3,Active,,,3,East,Retail Banking Group,Chennai,Cuttack,0,0.36,18.64,Low,9999
721139,43,CM,1907,0.7,8,421.4,3,Active,,,3,East,Retail Banking Group,Ranchi,Patna,0,0.7,63.90105049931256,Medium,2222
520551,33,CM,325,8.6,8,283.8,3,Active,,,3,East,Wholesale Banking,Ranchi,Cuttack,0,1.1,49.84,Medium,2222
433574,52,MMII,1060,7.9,7,410.8,3,Active,,,7,West,Credit,Madurai,Pune,0,0.7,42.33,Medium,7777
584416,49,DMII,202,3.4,5,166.6,3,Active,,,5,South,Retail Banking Group,Kochi,Madurai,0,1.97,33.43,Low,4444
678503,33,DMI,1251,0.7,4,23.1,3,Active,,,4,North,Retail Banking Group,Bhubaneswar,Noida,0,3.53,29.84,Low,1111
232308,55,DMI,1413,7.6,4,418.0,3,Active,,,4,South,Retail Banking Group,Ahmedabad,Coimbatore,0,2.73,36.71,Low,8888
997755,31,CM,1042,6.9,8,213.9,3,Active,,,3,West,Retail Banking Group,Agra,Mumbai,0,0.44,18.49,Low,2222
167231,36,MMI,603,2.4,6,86.4,2,Active,,,6,West,Retail Banking Group,Kanpur,Nagpur,0,0.54,14.03,Low,3333
176703,49,DMII,2344,7.3,5,357.7,3,Active,,,5,North,Retail Banking Group,Madurai,Ludhiana,0,1.15,20.36,Low,5555
553149,32,AMII,1372,2.8,3,89.6,3,Active,,,2,West,Wholesale Banking,Madurai,Surat,11,4.37,47.46,Medium,3333
363310,56,DMII,1773,8.0,5,448.0,3,Active,,,5,East,Retail Banking Group,Kochi,Ranchi,0,1.97,54.38,Medium,7777
114370,57,AMI,487,3.1,2,176.7,3,Active,,,1,East,Operations Group,Siliguri,Ranchi,0,2.29,25.23,Low,7777
939521,39,CM,1280,8.9,8,347.1,3,Active,,,3,East,Retail Banking Group,Jodhpur,Ranchi,0,1.16,49.1,Medium,2222
173375,44,AMII,739,7.1,3,312.4,3,Active,,,2,East,Operations Group,Lucknow,Siliguri,5,5.47,58.04,Medium,7777
373327,43,CM,665,6.6,8,283.8,3,Active,,,3,East,Retail Banking Group,Visakhapatnam,Ranchi,0,0.9,41.49,Medium,6666
256884,40,CM,1304,6.0,8,240.0,3,Active,,,3,West,Retail Banking Group,Ranchi,Pune,0,0.48,48.72,Medium,9999
916880,50,DMI,1926,4.0,4,200.0,3,Active,,,4,North,Retail Banking Group,Kochi,Agra,0,1.49,18.24,Low,9999
211922,51,SO,397,1.9,1,163.2,1,Active,,,8,North,Retail Banking Group,Lucknow,Noida,0,2.83,27.85,Low,2222
831068,56,ALT,364,12.8,9,716.8,3,Active,,,0,East,Transaction Banking,Bhubaneswar,Kolkata,0,0.7,49.08,Medium,7777
537781,25,CM,1771,9.0,8,225.0,3,Active,,,3,West,Retail Banking Group,Coimbatore,Jaipur,0,1.21,46.3,Medium,5555
129243,33,AMI,727,7.9,2,260.7,3,Active,,,1,South,Retail Banking Group,Hyderabad,Coimbatore,0,5.52,25.53,Low,6666
738782,51,CM,0,9.5,8,484.5,3,Active,,,3,South,Retail Banking Group,Visakhapatnam,Visakhapatnam,0,1.66,40.44,Medium,1111
941728,44,DMI,1080,4.2,4,184.8,3,Active,,,4,West,Retail Banking Group,Kochi,Mumbai,0,4.44,30.23,Low,7777
526576,39,DMI,324,3.2,4,124.8,3,Active,,,4,East,Retail Banking Group,Ranchi,Kolkata,0,3.75,47.73,Medium,6666
419214,33,MMII,443,8.4,7,277.2,3,Active,,,7,North,Retail Banking Group,Jaipur,Ludhiana,0,1.65,41.5,Medium,4444
481502,40,MMI,1859,1.2,6,180.0,3,Active,,,6,West,Wholesale Banking,Surat,Pune,0,1.2,79.90039267,High,1111
376369,45,ALT,1631,11.2,9,504.0,3,Active,,,0,South,Credit,Ranchi,Coimbatore,0,0.76,47.34,Medium,9999
826749,50,ALT,290,14.8,9,740.0,3,Active,,,0,South,Wholesale Banking,Chennai,Bangalore,0,1.5,34.88,Low,4444
680414,30,SO,0,2.0,1,195.0,3,Active,,,8,South,Retail Banking Group,Kochi,Kochi,0,5.69,51.5,Medium,2222
236404,57,SO,1261,1.6,1,148.2,3,Active,,,8,East,Transaction Banking,Gurgaon,Cuttack,0,3.39,33.96,Low,8888
627233,49,AMI,0,3.1,2,151.9,3,Active,,,1,South,Credit,Coimbatore,Coimbatore,0,8.92,30.79,Low,2222
529204,39,MMII,862,6.4,7,249.6,3,Active,,,7,West,Retail Banking Group,Jodhpur,Pune,0,0.86,36.05,Low,5555
623920,48,MMI,563,0.5,6,24.0,3,Active,,,6,West,Transaction Banking,Jodhpur,Surat,0,1.21,34.13,Low,6666
110964,35,DMI,1892,1.2,4,42.0,3,Active,,,4,South,Operations Group,Patna,Madurai,0,1.96,42.01,Medium,8888
588467,28,MMI,871,2.2,6,61.6,3,Active,,,6,West,Retail Banking Group,Kanpur,Ahmedabad,0,1.12,46.18,Medium,1111
437263,34,MMI,905,7.6,6,258.4,3,Active,,,6,South,Retail Banking Group,Nagpur,Chennai,0,3.0,51.53,Medium,1111
268859,22,MMI,1278,0.9,6,19.8,3,Active,,,6,South,Credit,Jaipur,Visakhapatnam,0,0.74,40.31,Medium,4444
474371,41,SO,1018,1.4,1,57.4,3,Active,,,8,North,Operations Group,Visakhapatnam,Kanpur,0,10.24,53.46,Medium,5555
997178,38,DMI,250,1.6,4,60.8,3,Active,,,4,East,Retail Banking Group,Patna,Ranchi,0,3.31,54.14,Medium,9999
937617,43,AMII,1261,6.3,3,270.9,3,Active,,,2,East,Retail Banking Group,Gurgaon,Cuttack,62,8.45,81.08,High,7777
858039,53,MMI,853,0.3,6,15.9,3,Active,,,6,North,Retail Banking Group,Patna,Delhi,0,0.75,45.7,Medium,7777
339708,45,CM,0,8.0,8,360.0,3,Active,,,3,North,Retail Banking Group,Noida,Noida,0,0.97,43.5,Medium,8888
247250,48,ALT,971,14.1,9,676.8,3,Active,,,0,East,Retail Banking Group,Hyderabad,Ranchi,0,0.47,26.98,Low,5555
776800,51,AMII,2260,4.9,3,249.9,2,Active,,,2,South,Retail Banking Group,Siliguri,Kochi,0,1.76,55.09,Medium,5555
886515,35,DMII,403,5.3,5,185.5,3,Active,,,5,South,Retail Banking Group,Mysore,Chennai,0,3.47,42.7,Medium,1111
349683,34,ALT,848,11.8,9,401.2,3,Active,,,0,East,Wholesale Banking,Agra,Ranchi,0,0.99,33.4,Low,9999
117467,24,CM,175,8.4,8,201.6,3,Active,,,3,South,Retail Banking Group,Coimbatore,Madurai,0,1.21,38.04,Low,6666
748424,38,AMI,0,2.7,2,102.6,3,Active,,,1,North,Transaction Banking,Agra,Agra,0,8.82,47.94,Medium,9999
790439,45,DMI,2001,2.8,4,126.0,3,Active,,,4,South,Retail Banking Group,Ludhiana,Bangalore,0,2.87,33.25,Low,3333
640401,30,ALT,1800,14.5,9,435.0,3,Active,,,0,South,Retail Banking Group,Agra,Coimbatore,0,1.12,44.73,Medium,5555
411494,57,AMII,221,2.8,3,159.6,3,Active,,,2,West,Transaction Banking,Agra,Jaipur,9,2.37,60.46,Medium,2222
318741,33,AMII,0,6.2,3,204.6,3,Active,,,2,West,Retail Banking Group,Surat,Surat,16,5.16,56.44,Medium,5555
320055,45,DMI,839,2.6,4,117.0,3,Active,,,4,West,Transaction Banking,Noida,Nagpur,0,2.48,39.05,Low,8888
337077,31,ALT,665,13.0,9,403.0,2,Active,,,0,South,Retail Banking Group,Ranchi,Visakhapatnam,0,0.39,34.35,Low,2222
892084,44,CM,1906,8.8,8,387.2,3,Active,,,3,East,Retail Banking Group,Kochi,Kolkata,0,0.94,44.1,Medium,8888
250730,54,CM,2070,7.2,8,388.8,3,Active,,,3,North,Operations Group,Madurai,Noida,0,0.46,28.56,Low,4444
821437,49,AMII,798,7.4,3,362.6,3,Active,,,2,South,Retail Banking Group,Bangalore,Visakhapatnam,3,9.25,60.84,Medium,1111
562702,29,SO,1372,1.7,1,182.7,3,Active,,,8,East,Wholesale Banking,Mumbai,Ranchi,0,15.43,45.44,Medium,5555
766688,57,MMII,1956,7.0,7,399.0,3,Active,,,7,South,Retail Banking Group,Delhi,Coimbatore,0,1.74,53.49,Medium,1111
104088,39,ALT,425,11.2,9,436.8,3,Active,,,0,North,Retail Banking Group,Lucknow,Gurgaon,0,0.58,30.87,Low,7777
600852,49,AMII,266,7.3,3,357.7,3,Active,,,2,South,Retail Banking Group,Mysore,Kochi,15,6.06,57.61,Medium,8888
459977,28,MMI,609,6.5,6,182.0,3,Active,,,6,North,Retail Banking Group,Ranchi,Kanpur,0,0.92,35.85,Low,3333
579313,43,MMII,1251,9.4,7,404.2,3,Active,,,7,South,Wholesale Banking,Nagpur,Madurai,0,1.14,42.16,Medium,3333
115503,27,DMI,19,3.7,4,99.9,3,Active,,,4,North,Retail Banking Group,Delhi,Noida,1,2.76,44.52,Medium,7777
567629,39,CM,579,7.9,8,308.1,2,Active,,,3,South,Credit,Nagpur,Visakhapatnam,0,0.36,17.5,Low,4444
868203,49,ALT,609,11.9,9,583.1,2,Active,,,0,North,Credit,Ranchi,Kanpur,0,0.29,19.43,Low,3333
418349,35,SO,862,1.5,1,101.5,3,Active,,,8,West,Retail Banking Group,Jodhpur,Pune,0,9.92,35.38,Low,8888
794772,49,MMII,1916,1.7,7,367.5,3,Active,,,7,South,Transaction Banking,Bangalore,Visakhapatnam,0,1.49,91.40951929,High,3333
228316,34,AMII,1025,6.7,3,227.8,3,Active,,,2,South,Retail Banking Group,Kanpur,Hyderabad,1,4.33,53.18,Medium,7777
680304,38,AMII,250,0.2,3,7.6,2,Active,,,2,East,Transaction Banking,Ranchi,Patna,1,1.36,55.52,Medium,2222
765278,42,MMII,0,9.9,7,415.8,3,Active,,,7,East,Retail Banking Group,Siliguri,Siliguri,0,1.67,29.85,Low,1111
281022,45,CM,0,6.0,8,270.0,3,Active,,,3,North,Retail Banking Group,Agra,Agra,0,0.67,47.73,Medium,6666
633027,54,AMII,798,1.4,3,75.6,3,Active,,,2,South,Operations Group,Bangalore,Visakhapatnam,4,5.74,53.4,Medium,8888
485587,52,ALT,716,10.8,9,561.6,3,Active,,,0,North,Retail Banking Group,Ahmedabad,Agra,0,1.22,22.42,Low,1111
317664,25,AMII,898,2.1,3,52.5,3,Active,,,2,West,Retail Banking Group,Coimbatore,Pune,8,7.69,61.05,Medium,9999
296634,36,DMI,1014,4.5,4,162.0,3,Active,,,4,East,Retail Banking Group,Chennai,Cuttack,0,2.36,32.77,Low,3333
806784,30,MMI,1918,5.9,6,177.0,3,Active,,,6,North,Retail Banking Group,Madurai,Agra,0,1.04,17.79,Low,3333
442458,47,DMII,1241,3.7,5,173.9,2,Active,,,5,North,Transaction Banking,Cuttack,Noida,0,0.82,28.75,Low,4444
266397,37,DMII,1575,0.1,5,3.7,3,Active,,,5,East,Retail Banking Group,Pune,Kolkata,0,1.57,51.73,Medium,1111
968206,51,AMII,1196,4.3,3,219.3,3,Active,,,2,South,Retail Banking Group,Surat,Chennai,4,2.48,68.3,Medium,9999
245863,27,AMII,849,2.6,3,70.2,3,Active,,,2,North,Retail Banking Group,Surat,Agra,73,7.26,73.0,Medium,3333
509450,47,MMI,996,5.0,6,235.0,2,Active,,,6,East,Retail Banking Group,Chennai,Bhubaneswar,0,0.61,12.04,Low,4444
433970,52,ALT,996,12.7,9,660.4,3,Active,,,0,South,Retail Banking Group,Bhubaneswar,Chennai,0,1.1,37.17,Low,1111
458340,53,ALT,796,10.5,9,556.5,3,Active,,,0,West,Credit,Jodhpur,Mumbai,0,0.38,39.06,Low,4444
868728,26,SO,325,0.6,1,148.2,3,Active,,,8,East,Retail Banking Group,Cuttack,Ranchi,0,4.8,30.0,Low,1111
405449,54,SO,24,0.6,1,32.4,3,Active,,,8,North,Credit,Delhi,Gurgaon,0,4.82,49.94,Medium,5555
117040,57,DMII,685,1.6,5,91.2,3,Active,,,5,West,Credit,Ranchi,Nagpur,0,1.83,42.39,Medium,5555
453668,47,MMII,1526,7.3,7,343.1,3,Active,,,7,South,Retail Banking Group,Ludhiana,Hyderabad,0,0.94,37.27,Low,7777
334014,54,MMII,1581,9.8,7,529.2,3,Active,,,7,South,Operations Group,Lucknow,Bangalore,0,2.41,33.67,Low,8888
568949,49,CM,575,6.7,8,328.3,3,Active,,,3,East,Credit,Cuttack,Patna,0,0.5,21.32,Low,4444
916923,24,CM,761,7.2,8,172.8,3,Active,,,3,East,Operations Group,Bhubaneswar,Siliguri,0,1.57,26.47,Low,7777
588283,22,MMII,761,7.5,7,165.0,3,Active,,,7,East,Retail Banking Group,Bhubaneswar,Siliguri,0,0.74,11.08,Low,4444
191709,25,MMI,1918,5.0,6,125.0,3,Active,,,6,South,Credit,Agra,Madurai,0,1.85,43.91,Medium,3333
964991,46,DMII,703,5.3,5,243.8,3,Active,,,5,West,Transaction Banking,Ahmedabad,Nagpur,0,1.0,20.35,Low,6666
575761,30,AMII,735,7.4,3,222.0,3,Active,,,2,South,Retail Banking Group,Pune,Bangalore,77,9.32,77.95,High,4444
719204,54,DMI,19,7.2,4,388.8,3,Active,,,4,North,Retail Banking Group,Noida,Delhi,0,3.51,38.28,Low,3333
445501,50,DMII,1181,3.1,5,155.0,3,Active,,,5,South,Retail Banking Group,Kolkata,Hyderabad,0,1.61,54.97,Medium,9999
402143,22,AMI,2508,1.2,2,127.6,3,Active,,,1,North,Credit,Bhubaneswar,Ludhiana,0,5.05,94.12676082,High,5555
765554,52,AMI,1771,4.5,2,234.0,3,Active,,,1,West,Retail Banking Group,Coimbatore,Jaipur,0,5.37,33.14,Low,7777
964030,48,ALT,343,11.5,9,552.0,3,Active,,,0,East,Wholesale Banking,Bhubaneswar,Ranchi,0,0.46,45.46,Medium,6666
155022,29,MMII,1746,6.1,7,176.9,3,Active,,,7,East,Retail Banking Group,Pune,Siliguri,0,0.83,24.45,Low,5555
899974,47,SO,1627,1.0,1,244.4,3,Active,,,8,South,Retail Banking Group,Jaipur,Mysore,0,10.54,35.72,Low,7777
231543,47,MMII,1348,7.4,7,347.8,3,Active,,,7,East,Credit,Surat,Patna,0,1.62,30.07,Low,6666
639861,56,AMI,962,7.7,2,431.2,3,Active,,,1,West,Retail Banking Group,Kanpur,Surat,0,11.93,38.54,Low,2222
792648,24,SO,1030,0.6,1,122.4,3,Active,,,8,East,Retail Banking Group,Agra,Siliguri,0,7.66,52.44,Medium,3333
257824,36,DMII,1580,4.1,5,147.6,3,Active,,,5,South,Operations Group,Agra,Bangalore,0,1.91,28.44,Low,2222
811149,57,MMII,313,6.3,7,359.1,3,Active,,,7,West,Retail Banking Group,Surat,Pune,0,0.72,20.95,Low,3333
827766,26,MMII,1172,8.3,7,215.8,3,Active,,,7,North,Retail Banking Group,Pune,Delhi,0,1.38,47.65,Medium,1111
471655,52,SO,1255,1.2,1,114.4,3,Active,,,8,South,Retail Banking Group,Delhi,Hyderabad,0,5.8,52.28,Medium,8888
845376,26,CM,162,5.5,8,143.0,2,Active,,,3,North,Credit,Agra,Noida,0,0.34,24.15,Low,6666
144405,30,AMI,587,1.0,2,30.0,3,Active,,,1,West,Retail Banking Group,Ludhiana,Jodhpur,0,7.6,22.98,Low,2222
736035,45,CM,502,9.7,8,436.5,3,Active,,,3,South,Retail Banking Group,Visakhapatnam,Hyderabad,0,1.84,29.69,Low,8888
727805,28,AMI,81,4.2,2,117.6,3,Active,,,1,South,Transaction Banking,Coimbatore,Coimbatore,0,9.06,83.64069145,High,6666
699409,56,MMII,1814,0.9,7,352.8,3,Active,,,7,West,Retail Banking Group,Bangalore,Pune,0,1.21,95.53307849,High,7777
203441,49,AMII,1835,2.7,3,132.3,2,Active,,,2,East,Retail Banking Group,Coimbatore,Patna,0,1.46,59.74,Medium,1111
431871,39,MMI,403,1.9,6,74.1,3,Active,,,6,South,Retail Banking Group,Chennai,Mysore,0,1.67,45.89,Medium,7777
203077,37,SO,1800,1.4,1,244.2,3,Active,,,8,South,Retail Banking Group,Agra,Coimbatore,0,12.13,38.45,Low,3333
424047,50,MMII,0,9.8,7,490.0,3,Active,,,7,North,Wholesale Banking,Kanpur,Kanpur,0,1.21,38.97,Low,8888
237634,36,SO,1369,1.0,1,277.2,3,Active,,,8,East,Wholesale Banking,Mumbai,Cuttack,0,3.96,19.49,Low,6666
217282,48,CM,1123,7.2,8,345.6,3,Active,,,3,North,Operations Group,Surat,Ludhiana,0,1.1,41.3,Medium,4444
125630,44,ALT,839,13.8,9,607.2,3,Active,,,0,North,Retail Banking Group,Nagpur,Gurgaon,0,1.1,42.59,Medium,8888
184285,44,CM,2879,1.7,8,290.4,3,Active,,,3,East,Wholesale Banking,Ranchi,Ranchi,0,1.29,72.71572240353315,Medium,9999
940127,24,AMII,706,0.9,3,21.6,2,Active,,,2,East,Retail Banking Group,Nagpur,Bhubaneswar,0,1.88,56.6,Medium,2222
995717,41,MMI,505,4.5,6,184.5,3,Active,,,6,West,Retail Banking Group,Agra,Jodhpur,0,1.75,27.18,Low,6666
369559,34,AMII,2058,1.5,3,224.4,3,Active,,,2,East,Retail Banking Group,Nagpur,Ranchi,4,4.3,92.08280678,High,5555
633860,35,CM,2079,7.9,8,276.5,3,Active,,,3,South,Transaction Banking,Delhi,Kochi,0,1.27,45.18,Medium,5555
214095,47,AMI,416,7.0,2,329.0,3,Active,,,1,East,Retail Banking Group,Visakhapatnam,Cuttack,0,3.95,13.81,Low,3333
863098,45,MMII,232,8.1,7,364.5,3,Active,,,7,West,Retail Banking Group,Surat,Mumbai,0,0.94,43.7,Medium,8888
439441,44,CM,862,8.9,8,391.6,3,Active,,,3,West,Wholesale Banking,Jodhpur,Pune,0,1.35,42.56,Medium,8888
260441,38,DMII,920,0.4,5,15.2,3,Active,,,5,West,Transaction Banking,Mumbai,Jaipur,0,1.15,53.7,Medium,5555
989555,41,CM,710,6.6,8,270.6,3,Active,,,3,East,Retail Banking Group,Nagpur,Cuttack,0,0.66,35.74,Low,8888
106989,24,MMI,731,1.8,6,43.2,3,Active,,,6,East,Transaction Banking,Agra,Patna,0,1.06,28.6,Low,8888
204011,34,MMI,1904,7.9,6,268.6,3,Active,,,6,North,Retail Banking Group,Madurai,Lucknow,0,3.57,37.23,Low,3333
222770,25,CM,19,6.5,8,162.5,3,Active,,,3,North,Wholesale Banking,Noida,Delhi,0,1.56,43.13,Medium,2222
240620,37,MMII,996,9.9,7,366.3,3,Active,,,7,South,Wholesale Banking,Bhubaneswar,Chennai,0,0.77,38.27,Low,9999
547821,30,AMI,1532,1.6,2,48.0,3,Active,,,1,North,Retail Banking Group,Chennai,Lucknow,0,6.24,44.31,Medium,2222
176776,46,ALT,1267,10.2,9,469.2,3,Active,,,0,South,Retail Banking Group,Ahmedabad,Mysore,0,0.64,33.19,Low,9999
685957,35,MMII,439,7.9,7,276.5,3,Active,,,7,West,Wholesale Banking,Mumbai,Ahmedabad,0,2.39,31.61,Low,4444
777010,42,MMII,397,7.4,7,310.8,3,Active,,,7,North,Retail Banking Group,Lucknow,Noida,0,1.98,31.9,Low,2222
547174,28,CM,1357,7.7,8,215.6,3,Active,,,3,East,Retail Banking Group,Jaipur,Kolkata,0,0.96,40.44,Medium,1111
806759,23,MMI,1120,2.0,6,46.0,3,Active,,,6,North,Retail Banking Group,Siliguri,Delhi,0,2.34,40.2,Medium,4444
375530,45,ALT,901,14.9,9,670.5,3,Active,,,0,South,Retail Banking Group,Patna,Visakhapatnam,0,0.64,33.35,Low,9999
741296,39,SO,1044,1.9,1,74.1,2,Active,,,8,North,Retail Banking Group,Visakhapatnam,Lucknow,0,3.73,32.04,Low,9999
500574,38,MMI,1250,1.8,6,68.4,3,Active,,,6,West,Retail Banking Group,Siliguri,Jaipur,0,1.3,35.71,Low,4444
854832,25,AMI,52,3.8,2,95.0,3,Active,,,1,East,Transaction Banking,Ranchi,Siliguri,0,5.56,79.41137495,High,9999
695293,43,SO,1418,1.0,1,43.0,3,Active,,,8,South,Wholesale Banking,Bhubaneswar,Madurai,0,7.49,33.0,Low,6666
982745,51,AMI,1241,2.3,2,117.3,3,Active,,,1,East,Wholesale Banking,Noida,Cuttack,0,5.66,53.72,Medium,1111
272228,34,SO,1453,1.5,1,159.8,2,Active,,,8,East,Retail Banking Group,Mumbai,Patna,0,3.45,26.11,Low,6666
980555,51,DMII,142,7.0,5,357.0,3,Active,,,5,South,Retail Banking Group,Coimbatore,Kochi,0,1.45,35.68,Low,9999
334189,48,CM,1401,8.5,8,408.0,3,Active,,,3,East,Retail Banking Group,Coimbatore,Bhubaneswar,0,1.28,50.56,Medium,2222
990474,32,CM,1136,7.1,8,227.2,3,Active,,,3,East,Retail Banking Group,Gurgaon,Siliguri,0,1.19,40.57,Medium,6666
135618,25,MMII,1037,9.7,7,242.5,3,Active,,,7,North,Retail Banking Group,Surat,Lucknow,0,0.82,14.09,Low,2222
144727,44,MMII,1411,6.8,7,299.2,3,Active,,,7,East,Wholesale Banking,Bangalore,Ranchi,0,0.56,12.13,Low,4444
581112,22,MMII,487,8.0,7,176.0,3,Active,,,7,East,Retail Banking Group,Siliguri,Ranchi,0,2.15,52.28,Medium,8888
988560,33,MMI,790,2.5,6,82.5,3,Active,,,6,East,Retail Banking Group,Nagpur,Patna,0,1.83,44.06,Medium,7777
842407,45,ALT,1302,13.5,9,607.5,3,Active,,,0,East,Retail Banking Group,Ahmedabad,Ranchi,0,1.59,33.83,Low,9999
354549,55,DMII,1163,0.1,5,5.5,3,Active,,,5,South,Retail Banking Group,Mumbai,Madurai,0,1.12,42.95,Medium,7777
967548,38,ALT,1646,12.7,9,482.6,3,Active,,,0,West,Retail Banking Group,Chennai,Jodhpur,0,0.77,24.28,Low,1111
341977,38,MMI,1037,3.2,6,121.6,3,Active,,,6,North,Retail Banking Group,Surat,Lucknow,0,2.03,39.31,Low,2222
234686,54,MMII,364,7.5,7,405.0,3,Active,,,7,East,Transaction Banking,Bhubaneswar,Kolkata,0,1.18,39.2,Low,6666
999326,54,SO,1532,0.3,1,16.2,3,Active,,,8,East,Credit,Mysore,Ranchi,0,7.71,33.69,Low,7777
295776,46,DMII,997,7.5,5,345.0,3,Active,,,5,South,Retail Banking Group,Mumbai,Coimbatore,0,2.27,41.16,Medium,3333
920520,32,MMII,620,5.5,7,176.0,3,Active,,,7,West,Operations Group,Nagpur,Pune,0,1.4,33.53,Low,9999
